Time(s),CH1V,CH2V
-6.950000e-05,4.971734e+00,2.220533e+00
-6.900000e-05,4.987200e+00,2.190667e+00
-6.850000e-05,4.952000e+00,2.162667e+00
-6.800000e-05,4.929867e+00,2.139200e+00
-6.750000e-05,4.967200e+00,2.105067e+00
-6.700000e-05,4.965067e+00,2.079467e+00
-6.650000e-05,4.973867e+00,2.047467e+00
-6.600000e-05,4.973867e+00,2.015467e+00
-6.550000e-05,4.984800e+00,1.998400e+00
-6.500000e-05,4.965067e+00,1.964267e+00
-6.450000e-05,4.954134e+00,1.934400e+00
-6.400000e-05,4.912267e+00,1.878667e+00
-6.350000e-05,4.949600e+00,1.885067e+00
-6.300000e-05,4.982666e+00,1.861600e+00
-6.250000e-05,4.978400e+00,1.814667e+00
-6.200000e-05,4.960800e+00,1.793333e+00
-6.150000e-05,4.976000e+00,1.767733e+00
-6.100000e-05,4.960800e+00,1.750667e+00
-6.050000e-05,4.949600e+00,1.714400e+00
-6.000000e-05,4.912267e+00,1.665333e+00
-5.950000e-05,4.940800e+00,1.644000e+00
-5.900000e-05,4.973867e+00,1.609600e+00
-5.850000e-05,4.971734e+00,1.581867e+00
-5.800000e-05,4.969600e+00,1.558400e+00
-5.750000e-05,4.980534e+00,1.526400e+00
-5.700000e-05,4.982666e+00,1.528533e+00
-5.650000e-05,4.956267e+00,1.473067e+00
-5.600000e-05,4.921067e+00,1.421867e+00
-5.550000e-05,4.945333e+00,1.415467e+00
-5.500000e-05,4.978400e+00,1.383467e+00
-5.450000e-05,4.973867e+00,1.368533e+00
-5.400000e-05,4.978400e+00,1.319200e+00
-5.350000e-05,4.965067e+00,1.323467e+00
-5.300000e-05,4.982666e+00,1.293600e+00
-5.250000e-05,4.954134e+00,1.242400e+00
-5.200000e-05,4.921067e+00,1.212533e+00
-5.150000e-05,4.965067e+00,1.186933e+00
-5.100000e-05,4.973867e+00,1.161333e+00
-5.050000e-05,4.980534e+00,1.135733e+00
-5.000000e-05,4.978400e+00,1.097333e+00
-4.950000e-05,4.989333e+00,1.097333e+00
-4.900000e-05,4.982666e+00,1.062933e+00
-4.850000e-05,4.954134e+00,1.033067e+00
-4.800000e-05,4.921067e+00,9.904000e-01
-4.750000e-05,4.960800e+00,9.605333e-01
-4.700000e-05,4.978400e+00,9.434667e-01
-4.650000e-05,4.936533e+00,8.965334e-01
-4.600000e-05,4.665600e+00,8.880000e-01
-4.550000e-05,4.183467e+00,8.602667e-01
-4.500000e-05,3.577867e+00,8.453333e-01
-4.450000e-05,2.822400e+00,8.218667e-01
-4.400000e-05,2.080267e+00,7.896000e-01
-4.350000e-05,1.578400e+00,7.917333e-01
-4.300000e-05,1.181867e+00,7.981333e-01
-4.250000e-05,8.736000e-01,8.130667e-01
-4.200000e-05,6.533334e-01,8.410667e-01
-4.150000e-05,4.749333e-01,8.773333e-01
-4.100000e-05,3.450667e-01,9.221333e-01
-4.050000e-05,2.261333e-01,9.392000e-01
-4.000000e-05,1.072000e-01,9.605333e-01
-3.950000e-05,1.138667e-01,1.007467e+00
-3.900000e-05,8.960000e-02,1.033067e+00
-3.850000e-05,4.133333e-02,1.069333e+00
-3.800000e-05,1.920000e-02,1.101600e+00
-3.750000e-05,2.133333e-02,1.159200e+00
-3.700000e-05,1.040000e-02,1.195467e+00
-3.650000e-05,-3.813333e-02,1.248800e+00
-3.600000e-05,-8.640000e-02,1.242400e+00
